ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Tiempo_Hasta_Fallo,Impacto_Temp_Vibracion
6075,9,2020-09-10 02:00:00,Correctivo,9841.54,2,Planta Sur,Compresor,ABB,X100,3484,9688,,122.97,3.5949999999999998,50710.0,317.0,442.07714999999996
6663,9,2020-10-04 14:00:00,Correctivo,2468.48,29,Planta Sur,Compresor,ABB,X100,3484,9688,,122.97,3.5949999999999998,50710.0,588.0,442.07714999999996
6935,9,2020-10-15 22:00:00,Preventivo,7049.81,25,Planta Oeste,Compresor,ABB,X100,3484,9688,,122.97,3.5949999999999998,50710.0,272.0,442.07714999999996
7119,9,2020-10-23 14:00:00,Correctivo,8847.54,5,Planta Oeste,Compresor,ABB,X100,3484,9688,,122.97,3.5949999999999998,50710.0,184.0,442.07714999999996
7841,9,2020-11-22 16:00:00,Correctivo,7212.1,2,Planta Este,Compresor,ABB,X100,3484,9688,,122.97,3.5949999999999998,50710.0,722.0,442.07714999999996
8178,9,2020-12-06 17:00:00,Preventivo,9901.06,15,Planta Norte,Compresor,ABB,X100,3484,9688,,122.97,3.5949999999999998,50710.0,337.0,442.07714999999996
599,10,2020-01-25 22:00:00,Correctivo,1526.44,21,Planta Sur,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,,442.07714999999996
1197,10,2020-02-19 20:00:00,Preventivo,1116.31,40,Planta Norte,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,598.0,442.07714999999996
1219,10,2020-02-20 18:00:00,Preventivo,9700.39,24,Planta Norte,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,22.0,442.07714999999996
2444,10,2020-04-11 19:00:00,Preventivo,4105.73,7,Planta Oeste,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,1225.0,442.07714999999996
2854,10,2020-04-28 21:00:00,Correctivo,6149.8,36,Planta Norte,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,410.0,442.07714999999996
3162,10,2020-05-11 17:00:00,Preventivo,4007.31,36,Planta Oeste,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,308.0,442.07714999999996
4284,10,2020-06-27 11:00:00,Correctivo,1107.6,17,Planta Norte,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,1122.0,442.07714999999996
4576,10,2020-07-09 15:00:00,Preventivo,6452.98,18,Planta Este,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,292.0,442.07714999999996
5628,10,2020-08-22 11:00:00,Correctivo,3976.02,27,Planta Este,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,1052.0,442.07714999999996
5636,10,2020-08-22 19:00:00,Correctivo,3363.05,21,Planta Norte,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,8.0,442.07714999999996
5661,10,2020-08-23 20:00:00,Correctivo,3296.36,46,Planta Sur,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,25.0,442.07714999999996
5689,10,2020-08-25 00:00:00,Preventivo,4817.91,14,Planta Sur,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,28.0,442.07714999999996
5835,10,2020-08-31 02:00:00,Correctivo,8587.79,20,Planta Norte,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,146.0,442.07714999999996
6766,10,2020-10-08 21:00:00,Correctivo,6118.69,27,Planta Sur,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,931.0,442.07714999999996
6921,10,2020-10-15 08:00:00,Correctivo,4659.97,38,Planta Sur,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,155.0,442.07714999999996
7186,10,2020-10-26 09:00:00,Correctivo,488.15,1,Planta Oeste,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,265.0,442.07714999999996
7489,10,2020-11-08 00:00:00,Preventivo,8941.34,13,Planta Oeste,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,303.0,442.07714999999996
9975,10,2021-02-19 14:00:00,Preventivo,3462.66,9,Planta Sur,Compresor,Schneider,M400,3227,5305,,122.97,3.5949999999999998,50710.0,2486.0,442.07714999999996
272,11,2020-01-12 07:00:00,Preventivo,7578.38,12,Planta Oeste,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,,442.07714999999996
2068,11,2020-03-27 03:00:00,Preventivo,2535.49,20,Planta Norte,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,1796.0,442.07714999999996
2172,11,2020-03-31 11:00:00,Correctivo,1872.93,27,Planta Sur,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,104.0,442.07714999999996
2295,11,2020-04-05 14:00:00,Preventivo,1386.49,24,Planta Sur,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,123.0,442.07714999999996
2514,11,2020-04-14 17:00:00,Correctivo,6598.33,43,Planta Este,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,219.0,442.07714999999996
3096,11,2020-05-08 23:00:00,Preventivo,3080.57,40,Planta Este,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,582.0,442.07714999999996
3881,11,2020-06-10 16:00:00,Preventivo,2748.65,38,Planta Oeste,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,785.0,442.07714999999996
3965,11,2020-06-14 04:00:00,Correctivo,8251.74,26,Planta Norte,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,84.0,442.07714999999996
4865,11,2020-07-21 16:00:00,Correctivo,1503.73,44,Planta Sur,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,900.0,442.07714999999996
5144,11,2020-08-02 07:00:00,Correctivo,7489.93,34,Planta Este,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,279.0,442.07714999999996
6953,11,2020-10-16 16:00:00,Correctivo,5868.94,6,Planta Oeste,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,1809.0,442.07714999999996
6972,11,2020-10-17 11:00:00,Correctivo,2553.24,23,Planta Sur,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,19.0,442.07714999999996
7256,11,2020-10-29 07:00:00,Preventivo,6676.23,14,Planta Oeste,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,284.0,442.07714999999996
7334,11,2020-11-01 13:00:00,Preventivo,6073.12,29,Planta Este,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,78.0,442.07714999999996
7648,11,2020-11-14 15:00:00,Preventivo,9587.28,30,Planta Norte,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,314.0,442.07714999999996
7763,11,2020-11-19 10:00:00,Preventivo,8608.18,39,Planta Oeste,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,115.0,442.07714999999996
8457,11,2020-12-18 08:00:00,Correctivo,4031.37,19,Planta Este,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,694.0,442.07714999999996
9652,11,2021-02-06 03:00:00,Preventivo,2726.9,39,Planta Sur,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,1195.0,442.07714999999996
9682,11,2021-02-07 09:00:00,Correctivo,867.87,22,Planta Oeste,Generador,ABB,M400,53,9335,,122.97,3.5949999999999998,50710.0,30.0,442.07714999999996
730,12,2020-01-31 09:00:00,Correctivo,3146.04,26,Planta Este,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,,442.07714999999996
990,12,2020-02-11 05:00:00,Correctivo,8192.65,46,Planta Este,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,260.0,442.07714999999996
1110,12,2020-02-16 05:00:00,Correctivo,8108.56,14,Planta Este,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,120.0,442.07714999999996
1294,12,2020-02-23 21:00:00,Preventivo,2962.66,14,Planta Oeste,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,184.0,442.07714999999996
1378,12,2020-02-27 09:00:00,Correctivo,2063.97,8,Planta Sur,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,84.0,442.07714999999996
1987,12,2020-03-23 18:00:00,Preventivo,2962.04,24,Planta Oeste,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,609.0,442.07714999999996
2103,12,2020-03-28 14:00:00,Correctivo,195.07,11,Planta Oeste,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,116.0,442.07714999999996
3051,12,2020-05-07 02:00:00,Preventivo,7355.48,26,Planta Este,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,948.0,442.07714999999996
3967,12,2020-06-14 06:00:00,Preventivo,9423.08,4,Planta Sur,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,916.0,442.07714999999996
4024,12,2020-06-16 15:00:00,Preventivo,821.01,34,Planta Norte,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,57.0,442.07714999999996
4075,12,2020-06-18 18:00:00,Preventivo,1621.44,20,Planta Norte,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,51.0,442.07714999999996
4440,12,2020-07-03 23:00:00,Correctivo,7074.59,12,Planta Oeste,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,365.0,442.07714999999996
4636,12,2020-07-12 03:00:00,Correctivo,5588.58,6,Planta Este,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,196.0,442.07714999999996
4733,12,2020-07-16 04:00:00,Correctivo,9223.01,44,Planta Este,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,97.0,442.07714999999996
4781,12,2020-07-18 04:00:00,Correctivo,9736.97,29,Planta Norte,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,48.0,442.07714999999996
4985,12,2020-07-26 16:00:00,Correctivo,1182.39,28,Planta Norte,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,204.0,442.07714999999996
5637,12,2020-08-22 20:00:00,Preventivo,5165.42,38,Planta Este,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,652.0,442.07714999999996
5649,12,2020-08-23 08:00:00,Preventivo,9648.21,19,Planta Sur,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,12.0,442.07714999999996
6163,12,2020-09-13 18:00:00,Correctivo,734.81,4,Planta Norte,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,514.0,442.07714999999996
7043,12,2020-10-20 10:00:00,Preventivo,3289.11,33,Planta Norte,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,880.0,442.07714999999996
7798,12,2020-11-20 21:00:00,Correctivo,9069.75,37,Planta Oeste,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,755.0,442.07714999999996
8622,12,2020-12-25 05:00:00,Correctivo,405.65,5,Planta Este,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,824.0,442.07714999999996
8831,12,2021-01-02 22:00:00,Preventivo,9313.09,46,Planta Oeste,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,209.0,442.07714999999996
9130,12,2021-01-15 09:00:00,Preventivo,4013.75,46,Planta Oeste,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,299.0,442.07714999999996
9313,12,2021-01-23 00:00:00,Correctivo,7221.67,24,Planta Oeste,Transformador,GE,Y200,4159,5997,,122.97,3.5949999999999998,50710.0,183.0,442.07714999999996
166,13,2020-01-07 21:00:00,Preventivo,1717.14,43,Planta Oeste,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,,442.07714999999996
212,13,2020-01-09 19:00:00,Correctivo,3393.43,28,Planta Oeste,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,46.0,442.07714999999996
340,13,2020-01-15 03:00:00,Correctivo,764.0,33,Planta Sur,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,128.0,442.07714999999996
1061,13,2020-02-14 04:00:00,Preventivo,5538.83,47,Planta Sur,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,721.0,442.07714999999996
1661,13,2020-03-10 04:00:00,Preventivo,1229.2,14,Planta Este,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,600.0,442.07714999999996
1963,13,2020-03-22 18:00:00,Preventivo,3430.86,40,Planta Sur,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,302.0,442.07714999999996
2653,13,2020-04-20 12:00:00,Correctivo,7249.01,14,Planta Sur,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,690.0,442.07714999999996
3510,13,2020-05-26 05:00:00,Preventivo,4443.69,18,Planta Oeste,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,857.0,442.07714999999996
3946,13,2020-06-13 09:00:00,Correctivo,9996.53,12,Planta Oeste,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,436.0,442.07714999999996
4267,13,2020-06-26 18:00:00,Preventivo,7828.89,8,Planta Este,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,321.0,442.07714999999996
4442,13,2020-07-04 01:00:00,Correctivo,9064.96,15,Planta Sur,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,175.0,442.07714999999996
4624,13,2020-07-11 15:00:00,Preventivo,6933.68,28,Planta Este,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,182.0,442.07714999999996
4710,13,2020-07-15 05:00:00,Preventivo,8871.06,2,Planta Norte,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,86.0,442.07714999999996
5102,13,2020-07-31 13:00:00,Correctivo,1785.98,18,Planta Este,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,392.0,442.07714999999996
6273,13,2020-09-18 08:00:00,Correctivo,3264.46,36,Planta Oeste,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,1171.0,442.07714999999996
6367,13,2020-09-22 06:00:00,Preventivo,9127.88,4,Planta Este,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,94.0,442.07714999999996
6417,13,2020-09-24 08:00:00,Correctivo,8452.04,36,Planta Oeste,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,50.0,442.07714999999996
8205,13,2020-12-07 20:00:00,Preventivo,2805.86,11,Planta Sur,Compresor,GE,Z300,1889,4965,,122.97,3.5949999999999998,50710.0,1788.0,442.07714999999996
379,14,2020-01-16 18:00:00,Preventivo,9102.03,36,Planta Oeste,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,,442.07714999999996
506,14,2020-01-22 01:00:00,Correctivo,7431.62,45,Planta Este,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,127.0,442.07714999999996
1369,14,2020-02-27 00:00:00,Preventivo,3669.71,20,Planta Norte,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,863.0,442.07714999999996
1797,14,2020-03-15 20:00:00,Preventivo,5294.55,18,Planta Oeste,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,428.0,442.07714999999996
2592,14,2020-04-17 23:00:00,Preventivo,8095.01,28,Planta Sur,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,795.0,442.07714999999996
2947,14,2020-05-02 18:00:00,Correctivo,7729.31,33,Planta Este,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,355.0,442.07714999999996
3149,14,2020-05-11 04:00:00,Preventivo,4473.85,33,Planta Este,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,202.0,442.07714999999996
3642,14,2020-05-31 17:00:00,Preventivo,6052.07,26,Planta Oeste,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,493.0,442.07714999999996
3752,14,2020-06-05 07:00:00,Correctivo,3231.54,39,Planta Oeste,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,110.0,442.07714999999996
3942,14,2020-06-13 05:00:00,Preventivo,744.68,24,Planta Sur,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,190.0,442.07714999999996
4134,14,2020-06-21 05:00:00,Correctivo,2181.77,46,Planta Este,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,192.0,442.07714999999996
4681,14,2020-07-14 00:00:00,Correctivo,7555.23,37,Planta Este,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,547.0,442.07714999999996
4716,14,2020-07-15 11:00:00,Correctivo,5376.07,3,Planta Oeste,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,35.0,442.07714999999996
5733,14,2020-08-26 20:00:00,Correctivo,8916.59,9,Planta Norte,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,1017.0,442.07714999999996
6289,14,2020-09-19 00:00:00,Preventivo,4385.92,17,Planta Este,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,556.0,442.07714999999996
7331,14,2020-11-01 10:00:00,Preventivo,8551.11,30,Planta Norte,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,1042.0,442.07714999999996
7724,14,2020-11-17 19:00:00,Preventivo,9570.52,19,Planta Sur,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,393.0,442.07714999999996
7867,14,2020-11-23 18:00:00,Preventivo,8315.43,25,Planta Oeste,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,143.0,442.07714999999996
8451,14,2020-12-18 02:00:00,Correctivo,2592.23,14,Planta Este,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,584.0,442.07714999999996
9574,14,2021-02-02 21:00:00,Preventivo,3490.07,26,Planta Sur,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,1123.0,442.07714999999996
9729,14,2021-02-09 08:00:00,Correctivo,3075.82,41,Planta Sur,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,155.0,442.07714999999996
9891,14,2021-02-16 02:00:00,Correctivo,3768.16,31,Planta Oeste,Compresor,ABB,Z300,2106,5941,,122.97,3.5949999999999998,50710.0,162.0,442.07714999999996
74,15,2020-01-04 01:00:00,Preventivo,9501.02,46,Planta Este,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,,442.07714999999996
447,15,2020-01-19 14:00:00,Correctivo,2357.59,10,Planta Sur,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,373.0,442.07714999999996
451,15,2020-01-19 18:00:00,Correctivo,1892.81,17,Planta Norte,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,4.0,442.07714999999996
1403,15,2020-02-28 10:00:00,Preventivo,7697.32,2,Planta Sur,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,952.0,442.07714999999996
1844,15,2020-03-17 19:00:00,Preventivo,144.73,3,Planta Este,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,441.0,442.07714999999996
2065,15,2020-03-27 00:00:00,Preventivo,2189.85,35,Planta Norte,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,221.0,442.07714999999996
2586,15,2020-04-17 17:00:00,Correctivo,8484.77,16,Planta Sur,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,521.0,442.07714999999996
3663,15,2020-06-01 14:00:00,Preventivo,7387.22,12,Planta Este,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,1077.0,442.07714999999996
4569,15,2020-07-09 08:00:00,Preventivo,9165.1,16,Planta Este,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,906.0,442.07714999999996
5992,15,2020-09-06 15:00:00,Correctivo,2342.04,40,Planta Norte,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,1423.0,442.07714999999996
6043,15,2020-09-08 18:00:00,Correctivo,8151.83,18,Planta Sur,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,51.0,442.07714999999996
6135,15,2020-09-12 14:00:00,Correctivo,1151.33,22,Planta Este,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,92.0,442.07714999999996
6362,15,2020-09-22 01:00:00,Correctivo,1331.71,23,Planta Norte,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,227.0,442.07714999999996
6392,15,2020-09-23 07:00:00,Correctivo,7261.33,19,Planta Norte,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,30.0,442.07714999999996
6550,15,2020-09-29 21:00:00,Preventivo,7745.23,29,Planta Oeste,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,158.0,442.07714999999996
6785,15,2020-10-09 16:00:00,Correctivo,8221.93,31,Planta Oeste,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,235.0,442.07714999999996
7083,15,2020-10-22 02:00:00,Preventivo,5280.81,47,Planta Norte,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,298.0,442.07714999999996
8727,15,2020-12-29 14:00:00,Correctivo,7189.62,33,Planta Oeste,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,1644.0,442.07714999999996
9429,15,2021-01-27 20:00:00,Preventivo,5144.93,26,Planta Este,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,702.0,442.07714999999996
9431,15,2021-01-27 22:00:00,Preventivo,3827.01,38,Planta Sur,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,2.0,442.07714999999996
9752,15,2021-02-10 07:00:00,Correctivo,8118.71,32,Planta Sur,Generador,Schneider,X100,3181,4543,,122.97,3.5949999999999998,50710.0,321.0,442.07714999999996
1122,16,2020-02-16 17:00:00,Correctivo,9463.38,42,Planta Norte,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,,442.07714999999996
1534,16,2020-03-04 21:00:00,Preventivo,3606.66,16,Planta Norte,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,412.0,442.07714999999996
2339,16,2020-04-07 10:00:00,Preventivo,7227.08,14,Planta Este,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,805.0,442.07714999999996
3263,16,2020-05-15 22:00:00,Correctivo,1644.1,45,Planta Sur,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,924.0,442.07714999999996
3307,16,2020-05-17 18:00:00,Correctivo,4002.23,47,Planta Sur,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,44.0,442.07714999999996
3487,16,2020-05-25 06:00:00,Correctivo,3984.07,17,Planta Oeste,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,180.0,442.07714999999996
3803,16,2020-06-07 10:00:00,Correctivo,4757.31,32,Planta Norte,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,316.0,442.07714999999996
3987,16,2020-06-15 02:00:00,Correctivo,3063.16,19,Planta Este,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,184.0,442.07714999999996
4756,16,2020-07-17 03:00:00,Correctivo,3081.98,41,Planta Norte,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,769.0,442.07714999999996
5495,16,2020-08-16 22:00:00,Preventivo,8330.81,6,Planta Oeste,Transformador,ABB,Y200,2014,690,,122.97,3.5949999999999998,50710.0,739.0,442.07714999999996
